plate_map_name	cell_line	time_point	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent	volume_ul	amount_mg
LKCP001_MCF7_24H	MCF7	24H	A22	BRD-K52313696-001-08-1	2.692985	10	DMSO	10	0.027
LKCP001_MCF7_24H	MCF7	24H	A23	BRD-K52313696-001-08-1	0.2692985	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	A24	BRD-K52313696-001-08-1	0.02692985	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B01	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B02	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B03	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B04	BRD-K45158365-001-09-8	4.355188	10	DMSO	10	0.044
LKCP001_MCF7_24H	MCF7	24H	B05	BRD-K45158365-001-09-8	0.4355188	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	B06	BRD-K45158365-001-09-8	0.04355188	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B07	BRD-A50998626-001-01-3	4.064279	10	DMSO	10	0.041
LKCP001_MCF7_24H	MCF7	24H	B08	BRD-A50998626-001-01-3	0.4064279	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	B09	BRD-A50998626-001-01-3	0.04064279	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B10	BRD-K37687095-001-04-4	4.612268	10	DMSO	10	0.046
LKCP001_MCF7_24H	MCF7	24H	B11	BRD-K37687095-001-04-4	0.4612268	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	B12	BRD-K37687095-001-04-4	0.04612268	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B13	BRD-K98493452-001-01-6	2.6633432	10	DMSO	10	0.027
LKCP001_MCF7_24H	MCF7	24H	B14	BRD-K98493452-001-01-6	0.26633432	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	B15	BRD-K98493452-001-01-6	0.026633432	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B16	BRD-K43966364-237-03-0	3.89488	10	DMSO	10	0.039
LKCP001_MCF7_24H	MCF7	24H	B17	BRD-K43966364-237-03-0	0.389488	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	B18	BRD-K43966364-237-03-0	0.0389488	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B19	BRD-K51313569-001-10-2	4.475328	10	DMSO	10	0.045
LKCP001_MCF7_24H	MCF7	24H	B20	BRD-K51313569-001-10-2	0.4475328	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	B21	BRD-K51313569-001-10-2	0.04475328	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	B22	BRD-K41895714-001-01-4	2.57268	10	DMSO	10	0.026
LKCP001_MCF7_24H	MCF7	24H	B23	BRD-K41895714-001-01-4	0.257268	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	B24	BRD-K41895714-001-01-4	0.0257268	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	C01	BRD-K99964838-001-06-9	5.30446	10	DMSO	10	0.053
LKCP001_MCF7_24H	MCF7	24H	C02	BRD-K99964838-001-06-9	0.530446	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	C03	BRD-K99964838-001-06-9	0.0530446	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	C04	BRD-K95901403-001-03-7	4.48521	10	DMSO	10	0.045
LKCP001_MCF7_24H	MCF7	24H	C05	BRD-K95901403-001-03-7	0.448521	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	C06	BRD-K95901403-001-03-7	0.0448521	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	C07	BRD-K03449891-001-06-0	6.326538	10	DMSO	10	0.063
LKCP001_MCF7_24H	MCF7	24H	C08	BRD-K03449891-001-06-0	0.6326538	1	DMSO	10	0.006
LKCP001_MCF7_24H	MCF7	24H	C09	BRD-K03449891-001-06-0	0.06326538	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	C10	BRD-K93034159-001-23-3	2.85687	10	DMSO	10	0.029
LKCP001_MCF7_24H	MCF7	24H	C11	BRD-K93034159-001-23-3	0.285687	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	C12	BRD-K93034159-001-23-3	0.0285687	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	C13	BRD-K05804044-001-12-8	4.515197	10	DMSO	10	0.045
LKCP001_MCF7_24H	MCF7	24H	C14	BRD-K05804044-001-12-8	0.4515197	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	C15	BRD-K05804044-001-12-8	0.04515197	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	C16	BRD-K88510285-001-18-6	3.84237	10	DMSO	10	0.038
LKCP001_MCF7_24H	MCF7	24H	C17	BRD-K88510285-001-18-6	0.384237	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	C18	BRD-K88510285-001-18-6	0.0384237	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	C19	BRD-A58280226-001-04-6	2.47	9.98641524080603	DMSO	10	0.025
LKCP001_MCF7_24H	MCF7	24H	C20	BRD-A58280226-001-04-6	0.247	0.998641524080603	DMSO	10	0.002
LKCP001_MCF7_24H	MCF7	24H	C21	BRD-A58280226-001-04-6	0.0247	0.0998641524080603	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	C22	BRD-K76205745-237-15-7	4.621	10.0019696585997	DMSO	10	0.046
LKCP001_MCF7_24H	MCF7	24H	C23	BRD-K76205745-237-15-7	0.4621	1.00019696585997	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	C24	BRD-K76205745-237-15-7	0.04621	0.100019696585997	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	D01	BRD-K78485176-001-05-2	5.585851	10	DMSO	10	0.056
LKCP001_MCF7_24H	MCF7	24H	D02	BRD-K78485176-001-05-2	0.5585851	1	DMSO	10	0.006
LKCP001_MCF7_24H	MCF7	24H	D03	BRD-K78485176-001-05-2	0.05585851	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	D04	BRD-K72414522-001-04-2	3.71457	10	DMSO	10	0.037
LKCP001_MCF7_24H	MCF7	24H	D05	BRD-K72414522-001-04-2	0.371457	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	D06	BRD-K72414522-001-04-2	0.0371457	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	D07	BRD-K52751261-001-04-6	3.99508	10	DMSO	10	0.04
LKCP001_MCF7_24H	MCF7	24H	D08	BRD-K52751261-001-04-6	0.399508	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	D09	BRD-K52751261-001-04-6	0.0399508	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	D10	BRD-K92723993-001-12-5	4.936027	10	DMSO	10	0.049
LKCP001_MCF7_24H	MCF7	24H	D11	BRD-K92723993-001-12-5	0.4936027	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	D12	BRD-K92723993-001-12-5	0.04936027	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	D13	BRD-K09951645-001-11-8	5.19562	10	DMSO	10	0.052
LKCP001_MCF7_24H	MCF7	24H	D14	BRD-K09951645-001-11-8	0.519562	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	D15	BRD-K09951645-001-11-8	0.0519562	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	D16	BRD-K60866521-001-06-3	4.15423	10	DMSO	10	0.042
LKCP001_MCF7_24H	MCF7	24H	D17	BRD-K60866521-001-06-3	0.415423	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	D18	BRD-K60866521-001-06-3	0.0415423	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	D19	BRD-A78723049-001-01-2	5.75619	10	DMSO	10	0.058
LKCP001_MCF7_24H	MCF7	24H	D20	BRD-A78723049-001-01-2	0.575619	1	DMSO	10	0.006
LKCP001_MCF7_24H	MCF7	24H	D21	BRD-A78723049-001-01-2	0.0575619	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	D22	BRD-K61397605-001-03-4	5.40696	10	DMSO	10	0.054
LKCP001_MCF7_24H	MCF7	24H	D23	BRD-K61397605-001-03-4	0.540696	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	D24	BRD-K61397605-001-03-4	0.0540696	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	E01	BRD-A79768653-001-13-8	9.141719	10	DMSO	10	0.091
LKCP001_MCF7_24H	MCF7	24H	E02	BRD-A79768653-001-13-8	0.9141719	1	DMSO	10	0.009
LKCP001_MCF7_24H	MCF7	24H	E03	BRD-A79768653-001-13-8	0.09141719	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	E04	BRD-K84683831-001-01-0	4.384548	10	DMSO	10	0.044
LKCP001_MCF7_24H	MCF7	24H	E05	BRD-K84683831-001-01-0	0.4384548	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	E06	BRD-K84683831-001-01-0	0.04384548	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	E07	BRD-K83837640-001-04-8	3.944701	10	DMSO	10	0.039
LKCP001_MCF7_24H	MCF7	24H	E08	BRD-K83837640-001-04-8	0.3944701	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	E09	BRD-K83837640-001-04-8	0.03944701	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	E10	BRD-K17894950-001-13-5	2.622628	10	DMSO	10	0.026
LKCP001_MCF7_24H	MCF7	24H	E11	BRD-K17894950-001-13-5	0.2622628	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	E12	BRD-K17894950-001-13-5	0.02622628	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	E13	BRD-K84091759-001-05-5	4.40454	10	DMSO	10	0.044
LKCP001_MCF7_24H	MCF7	24H	E14	BRD-K84091759-001-05-5	0.440454	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	E15	BRD-K84091759-001-05-5	0.0440454	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	E16	BRD-K08832567-001-10-7	2.722528	10	DMSO	10	0.027
LKCP001_MCF7_24H	MCF7	24H	E17	BRD-K08832567-001-10-7	0.2722528	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	E18	BRD-K08832567-001-10-7	0.02722528	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	E19	BRD-K28731095-001-01-7	2.0831825	5	DMSO	10	0.021
LKCP001_MCF7_24H	MCF7	24H	E20	BRD-K28731095-001-01-7	0.20831825	0.5	DMSO	10	0.002
LKCP001_MCF7_24H	MCF7	24H	E21	BRD-K28731095-001-01-7	0.020831825000000002	0.05	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	E22	BRD-K33732501-004-01-0	4.37347	10	DMSO	10	0.044
LKCP001_MCF7_24H	MCF7	24H	E23	BRD-K33732501-004-01-0	0.437347	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	E24	BRD-K33732501-004-01-0	0.0437347	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	F01	BRD-K87909389-001-03-8	4.0184	10	DMSO	10	0.04
LKCP001_MCF7_24H	MCF7	24H	F02	BRD-K87909389-001-03-8	0.40184	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	F03	BRD-K87909389-001-03-8	0.040184	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	F04	BRD-K85751432-001-03-3	5.72337	10	DMSO	10	0.057
LKCP001_MCF7_24H	MCF7	24H	F05	BRD-K85751432-001-03-3	0.572337	1	DMSO	10	0.006
LKCP001_MCF7_24H	MCF7	24H	F06	BRD-K85751432-001-03-3	0.0572337	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	F07	BRD-K84163249-001-02-7	4.286472	10	DMSO	10	0.043
LKCP001_MCF7_24H	MCF7	24H	F08	BRD-K84163249-001-02-7	0.4286472	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	F09	BRD-K84163249-001-02-7	0.04286472	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	F10	BRD-K13390322-001-04-8	3.82244	10	DMSO	10	0.038
LKCP001_MCF7_24H	MCF7	24H	F11	BRD-K13390322-001-04-8	0.382244	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	F12	BRD-K13390322-001-04-8	0.0382244	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	F13	BRD-K64800655-001-02-5	3.614817	10	DMSO	10	0.036
LKCP001_MCF7_24H	MCF7	24H	F14	BRD-K64800655-001-02-5	0.3614817	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	F15	BRD-K64800655-001-02-5	0.03614817	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	F16	BRD-K49807096-003-13-0	4.6095	10	DMSO	10	0.046
LKCP001_MCF7_24H	MCF7	24H	F17	BRD-K49807096-003-13-0	0.46095	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	F18	BRD-K49807096-003-13-0	0.046095	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	F19	BRD-A27376179-001-01-3	2.197313	5	DMSO	10	0.022
LKCP001_MCF7_24H	MCF7	24H	F20	BRD-A27376179-001-01-3	0.2197313	0.5	DMSO	10	0.002
LKCP001_MCF7_24H	MCF7	24H	F21	BRD-A27376179-001-01-3	0.02197313	0.05	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	F22	BRD-K76197012-001-01-2	4.756191	10	DMSO	10	0.048
LKCP001_MCF7_24H	MCF7	24H	F23	BRD-K76197012-001-01-2	0.4756191	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	F24	BRD-K76197012-001-01-2	0.04756191	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G01	BRD-K81528515-001-06-2	5.295158	10	DMSO	10	0.053
LKCP001_MCF7_24H	MCF7	24H	G02	BRD-K81528515-001-06-2	0.5295158	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	G03	BRD-K81528515-001-06-2	0.05295158	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	G04	BRD-K51544265-044-03-4	6.355931	10	DMSO	10	0.064
LKCP001_MCF7_24H	MCF7	24H	G05	BRD-K51544265-044-03-4	0.6355931	1	DMSO	10	0.006
LKCP001_MCF7_24H	MCF7	24H	G06	BRD-K51544265-044-03-4	0.06355931	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	G07	BRD-K78659596-001-04-7	3.61029	10	DMSO	10	0.036
LKCP001_MCF7_24H	MCF7	24H	G08	BRD-K78659596-001-04-7	0.361029	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	G09	BRD-K78659596-001-04-7	0.0361029	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G10	BRD-K77625799-001-07-7	4.75354	10	DMSO	10	0.048
LKCP001_MCF7_24H	MCF7	24H	G11	BRD-K77625799-001-07-7	0.475354	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	G12	BRD-K77625799-001-07-7	0.0475354	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G13	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G14	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G15	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G16	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G17	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G18	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G19	BRD-K41410256-304-02-2	4.03297	10	DMSO	10	0.04
LKCP001_MCF7_24H	MCF7	24H	G20	BRD-K41410256-304-02-2	0.403297	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	G21	BRD-K41410256-304-02-2	0.0403297	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	G22	BRD-K12184916-001-01-4	4.6953652	10	DMSO	10	0.047
LKCP001_MCF7_24H	MCF7	24H	G23	BRD-K12184916-001-01-4	0.46953652	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	G24	BRD-K12184916-001-01-4	0.046953652	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	H01	BRD-A81513827-001-03-6	3.1541	10	DMSO	10	0.032
LKCP001_MCF7_24H	MCF7	24H	H02	BRD-A81513827-001-03-6	0.31541	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	H03	BRD-A81513827-001-03-6	0.031541	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	H04	BRD-K66404838-310-01-1	4.29935	10	DMSO	10	0.043
LKCP001_MCF7_24H	MCF7	24H	H05	BRD-K66404838-310-01-1	0.429935	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	H06	BRD-K66404838-310-01-1	0.0429935	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	H07	BRD-K07691486-001-10-6	3.544493	10	DMSO	10	0.035
LKCP001_MCF7_24H	MCF7	24H	H08	BRD-K07691486-001-10-6	0.3544493	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	H09	BRD-K07691486-001-10-6	0.03544493	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	H10	BRD-K73999723-001-10-5	5.146169	10	DMSO	10	0.051
LKCP001_MCF7_24H	MCF7	24H	H11	BRD-K73999723-001-10-5	0.5146169	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	H12	BRD-K73999723-001-10-5	0.05146169	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	H13	BRD-K70511574-001-01-0	4.2447	10	DMSO	10	0.042
LKCP001_MCF7_24H	MCF7	24H	H14	BRD-K70511574-001-01-0	0.42447	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	H15	BRD-K70511574-001-01-0	0.042447	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	H16	BRD-K12867552-001-04-7	3.974244	10	DMSO	10	0.04
LKCP001_MCF7_24H	MCF7	24H	H17	BRD-K12867552-001-04-7	0.3974244	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	H18	BRD-K12867552-001-04-7	0.03974244	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	H19	BRD-K93754473-001-06-0	3.7151456	10	DMSO	10	0.037
LKCP001_MCF7_24H	MCF7	24H	H20	BRD-K93754473-001-06-0	0.37151456	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	H21	BRD-K93754473-001-06-0	0.037151456	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	H22	BRD-K29950728-048-18-2	5.98083	10	DMSO	10	0.06
LKCP001_MCF7_24H	MCF7	24H	H23	BRD-K29950728-048-18-2	0.598083	1	DMSO	10	0.006
LKCP001_MCF7_24H	MCF7	24H	H24	BRD-K29950728-048-18-2	0.0598083	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	I01	BRD-K69726595-001-01-2	3.994139	10	DMSO	10	0.04
LKCP001_MCF7_24H	MCF7	24H	I02	BRD-K69726595-001-01-2	0.3994139	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	I03	BRD-K69726595-001-01-2	0.03994139	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	I04	BRD-A78195072-001-06-2	1.11102	10	DMSO	10	0.011
LKCP001_MCF7_24H	MCF7	24H	I05	BRD-A78195072-001-06-2	0.111102	1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	I06	BRD-A78195072-001-06-2	0.0111102	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	I07	BRD-K66538826-001-05-6	4.4751	10	DMSO	10	0.045
LKCP001_MCF7_24H	MCF7	24H	I08	BRD-K66538826-001-05-6	0.44751	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	I09	BRD-K66538826-001-05-6	0.044751	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	I10	BRD-K09078998-001-01-4	9.902061	10	DMSO	10	0.099
LKCP001_MCF7_24H	MCF7	24H	I11	BRD-K09078998-001-01-4	0.9902061	1	DMSO	10	0.01
LKCP001_MCF7_24H	MCF7	24H	I12	BRD-K09078998-001-01-4	0.09902061	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	I13	BRD-K56957086-001-05-5	3.794522	10	DMSO	10	0.038
LKCP001_MCF7_24H	MCF7	24H	I14	BRD-K56957086-001-05-5	0.3794522	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	I15	BRD-K56957086-001-05-5	0.03794522	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	I16	BRD-K56343971-001-12-2	4.89922	10	DMSO	10	0.049
LKCP001_MCF7_24H	MCF7	24H	I17	BRD-K56343971-001-12-2	0.489922	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	I18	BRD-K56343971-001-12-2	0.0489922	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	I19	BRD-A87130939-001-07-9	3.023649	10	DMSO	10	0.03
LKCP001_MCF7_24H	MCF7	24H	I20	BRD-A87130939-001-07-9	0.3023649	1	DMSO	10	0.003
LKCP001_MCF7_24H	MCF7	24H	I21	BRD-A87130939-001-07-9	0.03023649	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	I22	BRD-K48068743-001-01-6	4.26578	10	DMSO	10	0.043
LKCP001_MCF7_24H	MCF7	24H	I23	BRD-K48068743-001-01-6	0.426578	1	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	I24	BRD-K48068743-001-01-6	0.0426578	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	J01	BRD-K68870568-066-01-5	6.58694	10	DMSO	10	0.066
LKCP001_MCF7_24H	MCF7	24H	J02	BRD-K68870568-066-01-5	0.658694	1	DMSO	10	0.007
LKCP001_MCF7_24H	MCF7	24H	J03	BRD-K68870568-066-01-5	0.0658694	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	J04	BRD-K68065987-300-02-6	4.80389	10	DMSO	10	0.048
LKCP001_MCF7_24H	MCF7	24H	J05	BRD-K68065987-300-02-6	0.480389	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	J06	BRD-K68065987-300-02-6	0.0480389	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	J07	BRD-K59325863-001-03-6	4.059648761	9.82311720041135	DMSO	10	0.041
LKCP001_MCF7_24H	MCF7	24H	J08	BRD-K59325863-001-03-6	0.405964876	0.982311719799165	DMSO	10	0.004
LKCP001_MCF7_24H	MCF7	24H	J09	BRD-K59325863-001-03-6	0.040596488	0.0982311729477951	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	J10	BRD-K57080016-001-19-1	4.57681	10	DMSO	10	0.046
LKCP001_MCF7_24H	MCF7	24H	J11	BRD-K57080016-001-19-1	0.457681	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	J12	BRD-K57080016-001-19-1	0.0457681	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	J13	BRD-K49865102-001-01-9	4.82193	10	DMSO	10	0.048
LKCP001_MCF7_24H	MCF7	24H	J14	BRD-K49865102-001-01-9	0.482193	1	DMSO	10	0.005
LKCP001_MCF7_24H	MCF7	24H	J15	BRD-K49865102-001-01-9	0.0482193	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	J16	BRD-A03249105-001-01-9	6.06771	10	DMSO	10	0.061
LKCP001_MCF7_24H	MCF7	24H	J17	BRD-A03249105-001-01-9	0.606771	1	DMSO	10	0.006
LKCP001_MCF7_24H	MCF7	24H	J18	BRD-A03249105-001-01-9	0.0606771	0.1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	J19	BRD-K41260949-001-01-8	1.4421144	10	DMSO	10	0.014
LKCP001_MCF7_24H	MCF7	24H	J20	BRD-K41260949-001-01-8	0.14421144	1	DMSO	10	0.001
LKCP001_MCF7_24H	MCF7	24H	J21	BRD-K41260949-001-01-8	0.014421144	0.1	DMSO	10	0
LKCP001_MCF7_24H	MCF7	24H	J22	BRD-K73237276-001-01-0	4.166365	10	DMSO	10	0.042
